time,hs,t02,dp,fp,uwnd,vwnd,longitude,latitude
2018-10-11 03:00:00.000000000,0.56200004,3.07,59.0,0.224,-1.1,-5.9,148.16676,-19.833273
2018-10-11 03:59:59.999986560,0.572,3.06,59.0,0.223,-0.90000004,-5.9,148.16676,-19.833273
2018-10-11 05:00:00.000013440,0.574,3.07,59.0,0.22100002,-0.8,-5.7000003,148.16676,-19.833273
2018-10-11 06:00:00.000000000,0.56600004,3.09,59.0,0.21900001,-0.8,-5.5,148.16676,-19.833273
2018-10-11 06:59:59.999986560,0.546,3.1799998,60.0,0.216,-0.8,-4.5,148.16676,-19.833273
2018-10-11 08:00:00.000013440,0.522,3.28,60.0,0.21300001,-1.3000001,-4.2000003,148.16676,-19.833273
2018-10-11 09:00:00.000000000,0.50600004,3.33,60.0,0.21000001,-1.8000001,-4.1,148.16676,-19.833273
2018-10-11 09:59:59.999986560,0.49600002,3.29,61.0,0.208,-2.3,-4.1,148.16676,-19.833273
2018-10-11 11:00:00.000013440,0.49800003,3.22,61.0,0.20600002,-2.5,-4.2000003,148.16676,-19.833273
2018-10-11 12:00:00.000000000,0.50600004,3.1799998,62.0,0.20500001,-2.7,-4.2000003,148.16676,-19.833273
2018-10-11 12:59:59.999986560,0.52400005,3.1399999,66.0,0.20400001,-2.4,-4.5,148.16676,-19.833273
2018-10-11 14:00:00.000013440,0.554,3.09,62.0,0.209,-2.3,-5.0,148.16676,-19.833273
2018-10-11 15:00:00.000000000,0.586,3.08,39.0,0.259,-1.8000001,-5.1,148.16676,-19.833273
2018-10-11 15:59:59.999986560,0.61600006,3.12,37.0,0.254,-1.3000001,-5.0,148.16676,-19.833273
2018-10-11 17:00:00.000013440,0.638,3.1799998,48.0,0.246,-1.0,-4.8,148.16676,-19.833273
2018-10-11 18:00:00.000000000,0.652,3.25,47.0,0.23600002,-0.8,-4.5,148.16676,-19.833273
2018-10-11 18:59:59.999986560,0.656,3.37,46.0,0.231,0.0,-3.0,148.16676,-19.833273
2018-10-11 20:00:00.000013440,0.656,3.4499998,45.0,0.22500001,-0.6,-2.6000001,148.16676,-19.833273
2018-10-11 21:00:00.000000000,0.65400004,3.51,54.0,0.22100002,-0.90000004,-2.5,148.16676,-19.833273
2018-10-11 21:59:59.999986560,0.648,3.57,55.0,0.21700001,-1.2,-2.7,148.16676,-19.833273
2018-10-11 23:00:00.000013440,0.64000005,3.62,55.0,0.21400002,-1.5,-2.9,148.16676,-19.833273
2018-10-12 00:00:00.000000000,0.632,3.6599998,56.0,0.21200001,-2.2,-3.4,148.16676,-19.833273
2018-10-12 00:59:59.999986560,0.632,3.56,56.0,0.21000001,-4.0,-3.5,148.16676,-19.833273
2018-10-12 02:00:00.000013440,0.642,3.3799999,57.0,0.208,-4.3,-3.9,148.16676,-19.833273
2018-10-12 03:00:00.000000000,0.65400004,3.31,57.0,0.20500001,-4.5,-4.1,148.16676,-19.833273
2018-10-12 03:59:59.999986560,0.656,3.3,63.0,0.20300001,-4.6,-3.9,148.16676,-19.833273
2018-10-12 05:00:00.000013440,0.652,3.31,64.0,0.202,-4.5,-3.6000001,148.16676,-19.833273
2018-10-12 06:00:00.000000000,0.64000005,3.32,64.0,0.2,-4.4,-3.3,148.16676,-19.833273
2018-10-12 06:59:59.999986560,0.63000005,3.31,65.0,0.19900002,-5.3,-2.2,148.16676,-19.833273
2018-10-12 08:00:00.000013440,0.638,3.22,65.0,0.19900002,-6.3,-1.7,148.16676,-19.833273
2018-10-12 09:00:00.000000000,0.66800004,3.1399999,66.0,0.19800001,-6.9,-1.4,148.16676,-19.833273
2018-10-12 09:59:59.999986560,0.68200004,3.1799998,66.0,0.2,-5.8,-1.3000001,148.16676,-19.833273
2018-10-12 11:00:00.000013440,0.67600006,3.28,66.0,0.20300001,-4.7000003,-1.1,148.16676,-19.833273
2018-10-12 12:00:00.000000000,0.666,3.3899999,61.0,0.208,-3.9,-0.3,148.16676,-19.833273
2018-10-12 12:59:59.999986560,0.66800004,3.3999999,60.0,0.209,-4.8,1.7,148.16676,-19.833273
2018-10-12 14:00:00.000013440,0.666,3.52,60.0,0.209,0.0,-1.3000001,148.16676,-19.833273
2018-10-12 15:00:00.000000000,0.674,3.59,61.0,0.208,-4.2000003,0.1,148.16676,-19.833273
2018-10-12 15:59:59.999986560,0.694,3.54,61.0,0.20500001,-5.6,0.0,148.16676,-19.833273
2018-10-12 17:00:00.000013440,0.716,3.56,64.0,0.201,-5.2000003,0.1,148.16676,-19.833273
2018-10-12 18:00:00.000000000,0.734,3.58,65.0,0.19700001,-5.5,-0.4,148.16676,-19.833273
2018-10-12 18:59:59.999986560,0.762,3.52,65.0,0.19500001,-6.1,-2.0,148.16676,-19.833273
2018-10-12 20:00:00.000013440,0.79,3.5,66.0,0.194,-5.7000003,-2.5,148.16676,-19.833273
2018-10-12 21:00:00.000000000,0.81000006,3.54,66.0,0.193,-5.1,-3.0,148.16676,-19.833273
2018-10-12 21:59:59.999986560,0.82000005,3.59,66.0,0.193,-4.5,-3.1000001,148.16676,-19.833273
2018-10-12 23:00:00.000013440,0.818,3.6599998,66.0,0.192,-4.0,-3.1000001,148.16676,-19.833273
2018-10-13 00:00:00.000000000,0.81000006,3.6999998,66.0,0.19100001,-3.7,-3.4,148.16676,-19.833273
2018-10-13 00:59:59.999986560,0.8,3.6999998,67.0,0.19100001,-4.3,-2.9,148.16676,-19.833273
2018-10-13 02:00:00.000013440,0.79600006,3.59,67.0,0.19100001,-5.1,-3.8,148.16676,-19.833273
2018-10-13 03:00:00.000000000,0.80600005,3.48,68.0,0.192,-5.2000003,-4.5,148.16676,-19.833273
2018-10-13 03:59:59.999986560,0.804,3.4299998,68.0,0.192,-4.5,-4.9,148.16676,-19.833273
2018-10-13 05:00:00.000013440,0.79,3.4199998,68.0,0.192,-3.7,-5.2000003,148.16676,-19.833273
2018-10-13 06:00:00.000000000,0.76600003,3.4399998,67.0,0.192,-3.0,-5.1,148.16676,-19.833273
2018-10-13 06:59:59.999986560,0.73600006,3.52,67.0,0.192,-3.6000001,-3.3,148.16676,-19.833273
2018-10-13 08:00:00.000013440,0.70600003,3.6399999,67.0,0.19100001,-3.3,-2.5,148.16676,-19.833273
2018-10-13 09:00:00.000000000,0.688,3.72,66.0,0.19000001,-4.0,-1.3000001,148.16676,-19.833273
2018-10-13 09:59:59.999986560,0.674,3.81,66.0,0.18900001,-3.5,-0.8,148.16676,-19.833273
2018-10-13 11:00:00.000013440,0.66400003,3.8999999,65.0,0.18800001,-2.6000001,-1.1,148.16676,-19.833273
2018-10-13 12:00:00.000000000,0.656,3.9599998,65.0,0.18800001,-2.7,-2.2,148.16676,-19.833273
2018-10-13 12:59:59.999986560,0.652,3.9399998,65.0,0.18800001,-3.1000001,-3.4,148.16676,-19.833273
2018-10-13 14:00:00.000013440,0.648,3.9299998,65.0,0.18800001,-3.2,-1.7,148.16676,-19.833273
2018-10-13 15:00:00.000000000,0.642,3.9599998,64.0,0.18800001,-2.6000001,-0.90000004,148.16676,-19.833273
2018-10-13 15:59:59.999986560,0.63600004,3.98,64.0,0.18800001,-2.2,-2.0,148.16676,-19.833273
2018-10-13 17:00:00.000013440,0.632,3.99,64.0,0.187,-1.2,-2.8,148.16676,-19.833273
2018-10-13 18:00:00.000000000,0.628,4.0099998,64.0,0.187,0.1,-2.8,148.16676,-19.833273
2018-10-13 18:59:59.999986560,0.624,4.0299997,67.0,0.186,-1.4,0.4,148.16676,-19.833273
2018-10-13 20:00:00.000013440,0.62,4.06,67.0,0.18400002,-0.8,1.4,148.16676,-19.833273
2018-10-13 21:00:00.000000000,0.614,4.1,66.0,0.18300001,-1.1,1.4,148.16676,-19.833273
2018-10-13 21:59:59.999986560,0.60800004,4.14,66.0,0.18200001,-1.8000001,0.90000004,148.16676,-19.833273
2018-10-13 23:00:00.000013440,0.60400003,4.18,66.0,0.18100001,-2.2,0.1,148.16676,-19.833273
2018-10-14 00:00:00.000000000,0.6,4.23,65.0,0.18100001,-2.5,-1.1,148.16676,-19.833273
2018-10-14 00:59:59.999986560,0.596,4.2,65.0,0.18,-4.7000003,-1.4,148.16676,-19.833273
2018-10-14 02:00:00.000013440,0.606,3.8,65.0,0.18,-5.3,-2.0,148.16676,-19.833273
2018-10-14 03:00:00.000000000,0.64400005,3.3899999,65.0,0.179,-5.9,-2.9,148.16676,-19.833273
2018-10-14 03:59:59.999986560,0.68,3.36,65.0,0.179,-5.8,-3.3,148.16676,-19.833273
2018-10-14 05:00:00.000013440,0.702,3.34,65.0,0.179,-5.4,-3.6000001,148.16676,-19.833273
2018-10-14 06:00:00.000000000,0.702,3.3799999,65.0,0.179,-4.7000003,-3.4,148.16676,-19.833273
2018-10-14 06:59:59.999986560,0.68600005,3.49,65.0,0.18,-4.3,-2.4,148.16676,-19.833273
2018-10-14 08:00:00.000013440,0.67,3.6,66.0,0.18,-4.4,-1.6,148.16676,-19.833273
2018-10-14 09:00:00.000000000,0.656,3.6599998,66.0,0.18100001,-4.6,-0.90000004,148.16676,-19.833273
2018-10-14 09:59:59.999986560,0.648,3.6499999,66.0,0.18100001,-4.9,0.1,148.16676,-19.833273
2018-10-14 11:00:00.000013440,0.64400005,3.57,66.0,0.18,-5.4,1.0,148.16676,-19.833273
2018-10-14 12:00:00.000000000,0.65000004,3.4299998,67.0,0.18,-5.8,1.9,148.16676,-19.833273
2018-10-14 12:59:59.999986560,0.674,3.31,67.0,0.179,-6.6,2.5,148.16676,-19.833273
2018-10-14 14:00:00.000013440,0.702,3.27,68.0,0.179,-6.6,2.3,148.16676,-19.833273
2018-10-14 15:00:00.000000000,0.716,3.29,68.0,0.18,-6.2000003,1.9,148.16676,-19.833273
2018-10-14 15:59:59.999986560,0.71400005,3.37,68.0,0.18200001,-5.5,1.5,148.16676,-19.833273
2018-10-14 17:00:00.000013440,0.70000005,3.46,68.0,0.185,-4.8,1.3000001,148.16676,-19.833273
2018-10-14 18:00:00.000000000,0.684,3.57,60.0,0.18800001,-4.2000003,1.3000001,148.16676,-19.833273
2018-10-14 18:59:59.999986560,0.67,3.6699998,60.0,0.18900001,-3.7,1.4,148.16676,-19.833273
2018-10-14 20:00:00.000013440,0.656,3.76,59.0,0.18900001,-3.5,1.5,148.16676,-19.833273
2018-10-14 21:00:00.000000000,0.642,3.83,59.0,0.18900001,-3.3,1.4,148.16676,-19.833273
2018-10-14 21:59:59.999986560,0.632,3.8899999,59.0,0.18900001,-3.6000001,0.90000004,148.16676,-19.833273
2018-10-14 23:00:00.000013440,0.624,3.9199998,49.0,0.062000003,-3.9,0.2,148.16676,-19.833273
2018-10-15 00:00:00.000000000,0.61800003,3.9099998,49.0,0.062000003,-4.3,-0.7,148.16676,-19.833273
2018-10-15 00:59:59.999986560,0.61600006,3.84,49.0,0.062000003,-4.4,-1.7,148.16676,-19.833273
2018-10-15 02:00:00.000013440,0.61600006,3.72,48.0,0.062000003,-4.4,-2.6000001,148.16676,-19.833273
2018-10-15 03:00:00.000000000,0.624,3.54,48.0,0.062000003,-4.7000003,-3.5,148.16676,-19.833273
2018-10-15 03:59:59.999986560,0.63000005,3.48,48.0,0.062000003,-4.5,-3.5,148.16676,-19.833273
2018-10-15 05:00:00.000013440,0.628,3.47,48.0,0.062000003,-4.3,-3.6000001,148.16676,-19.833273
2018-10-15 06:00:00.000000000,0.624,3.47,48.0,0.062000003,-4.0,-3.7,148.16676,-19.833273
2018-10-15 06:59:59.999986560,0.61800003,3.48,48.0,0.062000003,-3.6000001,-4.0,148.16676,-19.833273
2018-10-15 08:00:00.000013440,0.6,3.59,48.0,0.062000003,-2.7,-3.4,148.16676,-19.833273
2018-10-15 09:00:00.000000000,0.58000004,3.76,48.0,0.062000003,-2.3,-2.6000001,148.16676,-19.833273
2018-10-15 09:59:59.999986560,0.564,3.8999999,48.0,0.062000003,-2.6000001,-1.9,148.16676,-19.833273
2018-10-15 11:00:00.000013440,0.55,4.02,48.0,0.063,-2.9,-1.4,148.16676,-19.833273
2018-10-15 12:00:00.000000000,0.53800005,4.13,48.0,0.063,-3.2,-1.1,148.16676,-19.833273
2018-10-15 12:59:59.999986560,0.528,4.2,48.0,0.063,-3.8,-0.90000004,148.16676,-19.833273
2018-10-15 14:00:00.000013440,0.52000004,4.21,48.0,0.064,-3.8,-0.90000004,148.16676,-19.833273
2018-10-15 15:00:00.000000000,0.51600003,4.17,48.0,0.064,-3.8,-1.3000001,148.16676,-19.833273
2018-10-15 15:59:59.999986560,0.512,4.14,48.0,0.065000005,-3.4,-1.6,148.16676,-19.833273
2018-10-15 17:00:00.000013440,0.51000005,4.14,51.0,0.065000005,-3.0,-1.6,148.16676,-19.833273
2018-10-15 18:00:00.000000000,0.512,4.16,51.0,0.065000005,-2.6000001,-1.4,148.16676,-19.833273
2018-10-15 18:59:59.999986560,0.514,4.17,51.0,0.065000005,-1.1,-1.7,148.16676,-19.833273
2018-10-15 20:00:00.000013440,0.518,4.17,50.0,0.065000005,-0.7,-0.8,148.16676,-19.833273
2018-10-15 21:00:00.000000000,0.522,4.18,50.0,0.065000005,-0.4,-0.3,148.16676,-19.833273
2018-10-15 21:59:59.999986560,0.526,4.19,50.0,0.065000005,-0.5,-0.90000004,148.16676,-19.833273
2018-10-15 23:00:00.000013440,0.53000003,4.2,50.0,0.065000005,-0.6,-1.5,148.16676,-19.833273
2018-10-16 00:00:00.000000000,0.53400004,4.21,50.0,0.065000005,-0.90000004,-2.4,148.16676,-19.833273
2018-10-16 00:59:59.999986560,0.536,4.21,50.0,0.065000005,-1.7,-3.7,148.16676,-19.833273
2018-10-16 02:00:00.000013440,0.54200006,4.0499997,50.0,0.066,-2.5,-4.1,148.16676,-19.833273
2018-10-16 03:00:00.000000000,0.56,3.6399999,50.0,0.066,-3.2,-4.7000003,148.16676,-19.833273
2018-10-16 03:59:59.999986560,0.588,3.37,50.0,0.066,-3.5,-5.1,148.16676,-19.833273
2018-10-16 05:00:00.000013440,0.614,3.31,50.0,0.066,-3.6000001,-5.3,148.16676,-19.833273
2018-10-16 06:00:00.000000000,0.62200004,3.32,50.0,0.066,-3.3,-5.1,148.16676,-19.833273
2018-10-16 06:59:59.999986560,0.61,3.4099998,50.0,0.066,-2.8,-4.5,148.16676,-19.833273
2018-10-16 08:00:00.000013440,0.588,3.55,50.0,0.066,-2.3,-4.0,148.16676,-19.833273
2018-10-16 09:00:00.000000000,0.56600004,3.76,50.0,0.066,-0.8,-3.2,148.16676,-19.833273
2018-10-16 09:59:59.999986560,0.54800004,3.9499998,50.0,0.066,-0.2,-2.6000001,148.16676,-19.833273
2018-10-16 11:00:00.000013440,0.536,4.11,50.0,0.066,0.2,-2.0,148.16676,-19.833273
2018-10-16 12:00:00.000000000,0.528,4.25,50.0,0.066,0.2,-1.9,148.16676,-19.833273
2018-10-16 12:59:59.999986560,0.52000004,4.38,50.0,0.066,1.5,-1.4,148.16676,-19.833273
2018-10-16 14:00:00.000013440,0.514,4.5,50.0,0.067,1.2,-1.5,148.16676,-19.833273
2018-10-16 15:00:00.000000000,0.508,4.62,50.0,0.067,1.0,-1.3000001,148.16676,-19.833273
2018-10-16 15:59:59.999986560,0.504,4.72,50.0,0.067,0.3,-1.1,148.16676,-19.833273
2018-10-16 17:00:00.000013440,0.50200003,4.83,50.0,0.068,-0.3,-1.0,148.16676,-19.833273
2018-10-16 18:00:00.000000000,0.5,4.92,50.0,0.068,-0.8,-1.1,148.16676,-19.833273
2018-10-16 18:59:59.999986560,0.49800003,5.02,50.0,0.068,-1.2,-1.6,148.16676,-19.833273
2018-10-16 20:00:00.000013440,0.49800003,5.12,50.0,0.069000006,-1.0,-1.1,148.16676,-19.833273
2018-10-16 21:00:00.000000000,0.49800003,5.21,50.0,0.069000006,-1.4,-0.8,148.16676,-19.833273
2018-10-16 21:59:59.999986560,0.5,5.2999997,50.0,0.069000006,-1.8000001,-1.2,148.16676,-19.833273
2018-10-16 23:00:00.000013440,0.5,5.39,50.0,0.069000006,-1.9,-1.6,148.16676,-19.833273
2018-10-17 00:00:00.000000000,0.50200003,5.48,50.0,0.069000006,-2.1000001,-2.3,148.16676,-19.833273
2018-10-17 00:59:59.999986560,0.504,5.52,50.0,0.069000006,-2.9,-3.1000001,148.16676,-19.833273
2018-10-17 02:00:00.000013440,0.512,5.0899997,50.0,0.069000006,-3.2,-4.6,148.16676,-19.833273
2018-10-17 03:00:00.000000000,0.55200005,3.61,50.0,0.069000006,-3.2,-5.5,148.16676,-19.833273
2018-10-17 03:59:59.999986560,0.58400005,3.57,50.0,0.069000006,-3.3,-4.1,148.16676,-19.833273
2018-10-17 05:00:00.000013440,0.574,3.8799999,50.0,0.069000006,-3.5,-2.4,148.16676,-19.833273
2018-10-17 06:00:00.000000000,0.56200004,4.15,50.0,0.07,-3.8,-0.8,148.16676,-19.833273
2018-10-17 06:59:59.999986560,0.554,4.31,50.0,0.07,-4.1,-1.3000001,148.16676,-19.833273
2018-10-17 08:00:00.000013440,0.54800004,4.45,50.0,0.07,-3.7,-0.6,148.16676,-19.833273
2018-10-17 09:00:00.000000000,0.54200006,4.65,50.0,0.07,-3.4,-0.2,148.16676,-19.833273
2018-10-17 09:59:59.999986560,0.53800005,4.87,50.0,0.07,-3.4,0.0,148.16676,-19.833273
2018-10-17 11:00:00.000013440,0.53400004,5.12,50.0,0.07,-3.5,0.0,148.16676,-19.833273
2018-10-17 12:00:00.000000000,0.53000003,5.3599997,50.0,0.07,-3.5,-0.2,148.16676,-19.833273
2018-10-17 12:59:59.999986560,0.528,5.5699997,50.0,0.07,-3.6000001,0.1,148.16676,-19.833273
2018-10-17 14:00:00.000013440,0.526,5.77,50.0,0.07,-3.4,0.0,148.16676,-19.833273
2018-10-17 15:00:00.000000000,0.52400005,5.93,50.0,0.07,-3.0,-0.1,148.16676,-19.833273
2018-10-17 15:59:59.999986560,0.522,6.06,50.0,0.07,-2.7,0.0,148.16676,-19.833273
2018-10-17 17:00:00.000013440,0.52000004,6.16,50.0,0.071,-2.4,0.3,148.16676,-19.833273
2018-10-17 18:00:00.000000000,0.518,6.23,50.0,0.071,-2.2,0.8,148.16676,-19.833273
2018-10-17 18:59:59.999986560,0.518,6.31,50.0,0.071,-1.2,1.5,148.16676,-19.833273
2018-10-17 20:00:00.000013440,0.514,6.3799996,52.0,0.072000004,-1.5,1.9,148.16676,-19.833273
2018-10-17 21:00:00.000000000,0.512,6.45,52.0,0.07300001,-1.9,2.1000001,148.16676,-19.833273
2018-10-17 21:59:59.999986560,0.51000005,6.5099998,52.0,0.074,-2.7,2.1000001,148.16676,-19.833273
2018-10-17 23:00:00.000013440,0.508,6.56,52.0,0.074,-3.2,1.9,148.16676,-19.833273
2018-10-18 00:00:00.000000000,0.50600004,6.6099997,52.0,0.075,-3.5,1.3000001,148.16676,-19.833273
2018-10-18 00:59:59.999986560,0.504,6.64,74.0,0.10700001,-3.1000001,-0.1,148.16676,-19.833273
2018-10-18 02:00:00.000013440,0.50200003,6.64,74.0,0.108,-3.9,-1.4,148.16676,-19.833273
2018-10-18 03:00:00.000000000,0.5,6.54,74.0,0.108,-4.9,-2.4,148.16676,-19.833273
2018-10-18 03:59:59.999986560,0.50200003,6.04,74.0,0.109000005,-5.4,-2.5,148.16676,-19.833273
2018-10-18 05:00:00.000013440,0.514,4.56,74.0,0.109000005,-5.9,-2.3,148.16676,-19.833273
2018-10-18 06:00:00.000000000,0.574,3.1899998,74.0,0.11000001,-6.2000003,-1.4,148.16676,-19.833273
2018-10-18 06:59:59.999986560,0.59400004,3.49,74.0,0.11000001,-6.2000003,-0.3,148.16676,-19.833273
2018-10-18 08:00:00.000013440,0.61800003,3.49,74.0,0.11000001,-6.2000003,0.2,148.16676,-19.833273
2018-10-18 09:00:00.000000000,0.66200006,3.3899999,74.0,0.11100001,-6.4,1.1,148.16676,-19.833273
2018-10-18 09:59:59.999986560,0.702,3.37,74.0,0.11100001,-6.4,1.6,148.16676,-19.833273
2018-10-18 11:00:00.000013440,0.73200005,3.3799999,74.0,0.11100001,-6.3,2.0,148.16676,-19.833273
2018-10-18 12:00:00.000000000,0.744,3.4299998,74.0,0.112,-6.0,2.2,148.16676,-19.833273
2018-10-18 12:59:59.999986560,0.72800004,3.55,74.0,0.112,-4.9,1.5,148.16676,-19.833273
2018-10-18 14:00:00.000013440,0.70000005,3.6599998,74.0,0.112,-4.5,1.6,148.16676,-19.833273
2018-10-18 15:00:00.000000000,0.67600006,3.72,74.0,0.112,-4.6,1.5,148.16676,-19.833273
2018-10-18 15:59:59.999986560,0.65400004,3.74,74.0,0.113000005,-4.5,1.7,148.16676,-19.833273
2018-10-18 17:00:00.000013440,0.63600004,3.75,75.0,0.113000005,-4.4,1.9,148.16676,-19.833273
2018-10-18 18:00:00.000000000,0.62200004,3.77,52.0,0.07700001,-4.2000003,2.2,148.16676,-19.833273
2018-10-18 18:59:59.999986560,0.61,3.78,52.0,0.07700001,-4.0,2.5,148.16676,-19.833273
2018-10-18 20:00:00.000013440,0.60200006,3.79,52.0,0.07700001,-3.9,2.6000001,148.16676,-19.833273
2018-10-18 21:00:00.000000000,0.59400004,3.81,52.0,0.078,-4.0,2.2,148.16676,-19.833273
2018-10-18 21:59:59.999986560,0.58400005,3.86,52.0,0.078,-4.0,1.6,148.16676,-19.833273
2018-10-18 23:00:00.000013440,0.574,3.9499998,52.0,0.078,-3.9,1.0,148.16676,-19.833273
2018-10-19 00:00:00.000000000,0.56200004,4.0,52.0,0.078,-4.2000003,0.1,148.16676,-19.833273
2018-10-19 00:59:59.999986560,0.554,3.97,52.0,0.079,-4.5,-0.3,148.16676,-19.833273
2018-10-19 02:00:00.000013440,0.558,3.6299999,56.0,0.079,-5.5,-1.6,148.16676,-19.833273
2018-10-19 03:00:00.000000000,0.60200006,3.26,56.0,0.080000006,-6.7000003,-2.6000001,148.16676,-19.833273
2018-10-19 03:59:59.999986560,0.648,3.21,56.0,0.081,-6.6,-2.4,148.16676,-19.833273
2018-10-19 05:00:00.000013440,0.67,3.1899998,74.0,0.28500003,-6.4,-2.2,148.16676,-19.833273
2018-10-19 06:00:00.000000000,0.66200006,3.22,76.0,0.27400002,-5.7000003,-1.5,148.16676,-19.833273
2018-10-19 06:59:59.999986560,0.642,3.26,76.0,0.26200002,-5.6,-0.5,148.16676,-19.833273
2018-10-19 08:00:00.000013440,0.628,3.25,55.0,0.083000004,-5.8,0.0,148.16676,-19.833273
2018-10-19 09:00:00.000000000,0.624,3.22,55.0,0.083000004,-5.9,0.90000004,148.16676,-19.833273
2018-10-19 09:59:59.999986560,0.628,3.1899998,55.0,0.083000004,-5.9,1.7,148.16676,-19.833273
2018-10-19 11:00:00.000013440,0.63600004,3.1699998,80.0,0.25500003,-5.9,2.1000001,148.16676,-19.833273
2018-10-19 12:00:00.000000000,0.648,3.1699998,81.0,0.252,-6.0,2.1000001,148.16676,-19.833273
2018-10-19 12:59:59.999986560,0.65400004,3.1999998,78.0,0.246,-5.9,1.4,148.16676,-19.833273
2018-10-19 14:00:00.000013440,0.652,3.24,78.0,0.238,-5.7000003,1.1,148.16676,-19.833273
2018-10-19 15:00:00.000000000,0.646,3.28,78.0,0.23300001,-5.5,1.1,148.16676,-19.833273
2018-10-19 15:59:59.999986560,0.64000005,3.31,78.0,0.22800002,-5.5,0.90000004,148.16676,-19.833273
2018-10-19 17:00:00.000013440,0.634,3.34,77.0,0.223,-5.3,0.90000004,148.16676,-19.833273
2018-10-19 18:00:00.000000000,0.62600005,3.37,77.0,0.21900001,-5.1,0.90000004,148.16676,-19.833273
2018-10-19 18:59:59.999986560,0.61,3.52,78.0,0.216,-3.5,1.6,148.16676,-19.833273
2018-10-19 20:00:00.000013440,0.59400004,3.6499999,78.0,0.21300001,-3.2,2.0,148.16676,-19.833273
2018-10-19 21:00:00.000000000,0.58400005,3.6799998,78.0,0.21000001,-4.1,2.0,148.16676,-19.833273
2018-10-19 21:59:59.999986560,0.578,3.62,78.0,0.208,-4.6,1.4,148.16676,-19.833273
2018-10-19 23:00:00.000013440,0.57600003,3.54,79.0,0.20600002,-4.9,0.7,148.16676,-19.833273
2018-10-20 00:00:00.000000000,0.574,3.49,79.0,0.20400001,-5.0,-0.2,148.16676,-19.833273
2018-10-20 00:59:59.999986560,0.56200004,3.61,79.0,0.202,-3.9,-0.7,148.16676,-19.833273
2018-10-20 02:00:00.000013440,0.554,3.62,79.0,0.201,-4.5,-1.9,148.16676,-19.833273
2018-10-20 03:00:00.000000000,0.56600004,3.35,79.0,0.2,-5.4,-2.9,148.16676,-19.833273
2018-10-20 03:59:59.999986560,0.59400004,3.22,79.0,0.19900002,-5.7000003,-3.3,148.16676,-19.833273
2018-10-20 05:00:00.000013440,0.614,3.1799998,79.0,0.19800001,-5.7000003,-3.3,148.16676,-19.833273
2018-10-20 06:00:00.000000000,0.61800003,3.1799998,79.0,0.19700001,-5.4,-3.0,148.16676,-19.833273
2018-10-20 06:59:59.999986560,0.59800005,3.26,78.0,0.19600001,-4.8,-2.0,148.16676,-19.833273
2018-10-20 08:00:00.000013440,0.572,3.36,78.0,0.19500001,-4.5,-1.4,148.16676,-19.833273
2018-10-20 09:00:00.000000000,0.558,3.3799999,78.0,0.194,-4.8,-1.3000001,148.16676,-19.833273
2018-10-20 09:59:59.999986560,0.55200005,3.36,77.0,0.193,-5.0,-0.90000004,148.16676,-19.833273
2018-10-20 11:00:00.000013440,0.55,3.35,77.0,0.192,-5.0,-0.6,148.16676,-19.833273
2018-10-20 12:00:00.000000000,0.55200005,3.33,77.0,0.192,-5.1,-0.3,148.16676,-19.833273
2018-10-20 12:59:59.999986560,0.54800004,3.3899999,77.0,0.192,-4.5,0.1,148.16676,-19.833273
2018-10-20 14:00:00.000013440,0.546,3.37,77.0,0.193,-5.0,-0.1,148.16676,-19.833273
2018-10-20 15:00:00.000000000,0.554,3.27,77.0,0.193,-5.5,-0.8,148.16676,-19.833273
2018-10-20 15:59:59.999986560,0.56200004,3.24,77.0,0.194,-5.1,-1.5,148.16676,-19.833273
2018-10-20 17:00:00.000013440,0.564,3.28,77.0,0.19500001,-4.5,-1.9,148.16676,-19.833273
2018-10-20 18:00:00.000000000,0.558,3.37,76.0,0.19700001,-3.5,-2.0,148.16676,-19.833273
2018-10-20 18:59:59.999986560,0.55,3.46,76.0,0.2,-2.7,-1.9,148.16676,-19.833273
2018-10-20 20:00:00.000013440,0.54200006,3.53,76.0,0.20300001,-1.6,-1.4,148.16676,-19.833273
2018-10-20 21:00:00.000000000,0.536,3.58,70.0,0.20700002,-0.90000004,-1.2,148.16676,-19.833273
2018-10-20 21:59:59.999986560,0.528,3.6299999,70.0,0.21100001,-0.90000004,-1.6,148.16676,-19.833273
2018-10-20 23:00:00.000013440,0.52000004,3.6799998,70.0,0.21200001,-1.0,-1.9,148.16676,-19.833273
2018-10-21 00:00:00.000000000,0.512,3.72,70.0,0.21300001,-1.3000001,-2.6000001,148.16676,-19.833273
2018-10-21 00:59:59.999986560,0.504,3.76,70.0,0.21300001,-1.3000001,-3.4,148.16676,-19.833273
2018-10-21 02:00:00.000013440,0.5,3.61,70.0,0.21300001,-1.8000001,-4.8,148.16676,-19.833273
2018-10-21 03:00:00.000000000,0.51600003,3.23,70.0,0.21200001,-2.1000001,-5.4,148.16676,-19.833273
2018-10-21 03:59:59.999986560,0.526,3.1399999,71.0,0.21200001,-2.0,-5.3,148.16676,-19.833273
2018-10-21 05:00:00.000013440,0.522,3.1499999,71.0,0.21100001,-1.9,-5.2000003,148.16676,-19.833273
2018-10-21 06:00:00.000000000,0.508,3.1699998,69.0,0.09900001,-2.0,-4.9,148.16676,-19.833273
2018-10-21 06:59:59.999986560,0.48600003,3.28,69.0,0.09900001,-1.9,-4.0,148.16676,-19.833273
